type,sourcename,sourceversion,creationdate,start_time,end_time,LABEL,HKTimeZone
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/13/2024 7:54,12/12/2024 23:48,12/13/2024 0:03,AsleepCore,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/13/2024 7:54,12/13/2024 0:03,12/13/2024 0:27,AsleepDeep,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/13/2024 7:54,12/13/2024 0:27,12/13/2024 0:29,AsleepCore,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/13/2024 7:54,12/13/2024 0:29,12/13/2024 0:38,AsleepDeep,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/13/2024 7:54,12/12/2024 23:48,12/13/2024 0:38,InBed,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/13/2024 7:54,12/13/2024 0:38,12/13/2024 0:39,Awake,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/13/2024 7:54,12/13/2024 0:39,12/13/2024 1:00,AsleepCore,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/13/2024 7:54,12/13/2024 1:00,12/13/2024 1:07,AsleepDeep,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/13/2024 7:54,12/13/2024 1:07,12/13/2024 1:18,AsleepCore,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/13/2024 7:54,12/13/2024 1:18,12/13/2024 1:27,AsleepDeep,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/13/2024 7:54,12/13/2024 1:27,12/13/2024 1:50,AsleepCore,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/13/2024 7:54,12/13/2024 1:50,12/13/2024 2:31,AsleepREM,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/13/2024 7:54,12/13/2024 2:31,12/13/2024 2:40,AsleepCore,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/13/2024 7:54,12/13/2024 0:39,12/13/2024 2:40,InBed,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/13/2024 7:54,12/13/2024 2:40,12/13/2024 2:41,Awake,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/13/2024 7:54,12/13/2024 2:41,12/13/2024 3:09,AsleepCore,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/13/2024 7:54,12/13/2024 2:41,12/13/2024 3:09,InBed,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/13/2024 7:54,12/13/2024 3:09,12/13/2024 3:10,Awake,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/13/2024 7:54,12/13/2024 3:10,12/13/2024 3:42,AsleepCore,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/13/2024 7:54,12/13/2024 3:42,12/13/2024 4:02,AsleepREM,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/13/2024 7:54,12/13/2024 4:02,12/13/2024 5:01,AsleepCore,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/13/2024 7:54,12/13/2024 5:01,12/13/2024 5:19,AsleepREM,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/13/2024 7:54,12/13/2024 3:10,12/13/2024 5:19,InBed,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/13/2024 7:54,12/13/2024 5:19,12/13/2024 5:20,Awake,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/13/2024 7:54,12/13/2024 5:20,12/13/2024 5:23,AsleepCore,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/13/2024 7:54,12/13/2024 5:23,12/13/2024 5:33,AsleepREM,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/13/2024 7:54,12/13/2024 5:33,12/13/2024 5:40,AsleepCore,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/13/2024 7:54,12/13/2024 5:20,12/13/2024 5:40,InBed,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/13/2024 7:54,12/13/2024 5:40,12/13/2024 5:41,Awake,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/13/2024 7:54,12/13/2024 5:41,12/13/2024 6:24,AsleepCore,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/13/2024 7:54,12/13/2024 6:24,12/13/2024 7:10,AsleepREM,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/13/2024 7:54,12/13/2024 5:41,12/13/2024 7:10,InBed,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/13/2024 7:54,12/13/2024 7:10,12/13/2024 7:11,Awake,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/13/2024 7:54,12/13/2024 7:11,12/13/2024 7:19,AsleepCore,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/13/2024 7:54,12/13/2024 7:11,12/13/2024 7:19,InBed,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/13/2024 7:54,12/13/2024 7:19,12/13/2024 7:27,Awake,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/13/2024 7:54,12/13/2024 7:27,12/13/2024 7:32,AsleepCore,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/13/2024 7:54,12/13/2024 7:27,12/13/2024 7:32,InBed,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/14/2024 8:02,12/13/2024 23:41,12/13/2024 23:58,AsleepCore,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/14/2024 8:02,12/13/2024 23:58,12/14/2024 0:16,AsleepDeep,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/14/2024 8:02,12/14/2024 0:16,12/14/2024 0:20,AsleepCore,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/14/2024 8:02,12/14/2024 0:20,12/14/2024 0:54,AsleepDeep,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/14/2024 8:02,12/14/2024 0:54,12/14/2024 0:58,AsleepCore,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/14/2024 8:02,12/14/2024 0:58,12/14/2024 1:19,AsleepREM,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/14/2024 8:02,12/14/2024 1:19,12/14/2024 1:49,AsleepCore,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/14/2024 8:02,12/14/2024 1:49,12/14/2024 2:26,AsleepDeep,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/14/2024 8:02,12/13/2024 23:41,12/14/2024 2:26,InBed,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/14/2024 8:02,12/14/2024 2:26,12/14/2024 2:27,Awake,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/14/2024 8:02,12/14/2024 2:27,12/14/2024 2:31,AsleepCore,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/14/2024 8:02,12/14/2024 2:31,12/14/2024 2:57,AsleepREM,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/14/2024 8:02,12/14/2024 2:57,12/14/2024 4:10,AsleepCore,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/14/2024 8:02,12/14/2024 4:10,12/14/2024 4:41,AsleepREM,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/14/2024 8:02,12/14/2024 4:41,12/14/2024 5:55,AsleepCore,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/14/2024 8:02,12/14/2024 5:55,12/14/2024 5:56,AsleepREM,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/14/2024 8:02,12/14/2024 5:56,12/14/2024 5:58,AsleepCore,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/14/2024 8:02,12/14/2024 5:58,12/14/2024 6:31,AsleepREM,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/14/2024 8:02,12/14/2024 6:31,12/14/2024 7:13,AsleepCore,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/14/2024 8:02,12/14/2024 2:27,12/14/2024 7:13,InBed,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/15/2024 9:35,12/14/2024 23:28,12/14/2024 23:44,AsleepCore,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/15/2024 9:35,12/14/2024 23:44,12/15/2024 0:23,AsleepDeep,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/15/2024 9:35,12/15/2024 0:23,12/15/2024 0:24,AsleepCore,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/15/2024 9:35,12/14/2024 23:28,12/15/2024 0:24,InBed,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/15/2024 9:35,12/15/2024 0:24,12/15/2024 0:25,Awake,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/15/2024 9:35,12/15/2024 0:25,12/15/2024 0:35,AsleepCore,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/15/2024 9:35,12/15/2024 0:35,12/15/2024 0:49,AsleepREM,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/15/2024 9:35,12/15/2024 0:49,12/15/2024 1:10,AsleepCore,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/15/2024 9:35,12/15/2024 1:10,12/15/2024 1:15,AsleepDeep,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/15/2024 9:35,12/15/2024 1:15,12/15/2024 1:16,AsleepCore,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/15/2024 9:35,12/15/2024 0:25,12/15/2024 1:16,InBed,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/15/2024 9:35,12/15/2024 1:16,12/15/2024 1:17,Awake,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/15/2024 9:35,12/15/2024 1:17,12/15/2024 2:10,AsleepCore,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/15/2024 9:35,12/15/2024 2:10,12/15/2024 2:39,AsleepREM,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/15/2024 9:35,12/15/2024 2:39,12/15/2024 3:21,AsleepCore,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/15/2024 9:35,12/15/2024 3:21,12/15/2024 3:33,AsleepDeep,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/15/2024 9:35,12/15/2024 3:33,12/15/2024 3:36,AsleepCore,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/15/2024 9:35,12/15/2024 1:17,12/15/2024 3:36,InBed,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/15/2024 9:35,12/15/2024 3:36,12/15/2024 3:36,Awake,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/15/2024 9:35,12/15/2024 3:36,12/15/2024 3:45,AsleepCore,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/15/2024 9:35,12/15/2024 3:45,12/15/2024 3:51,AsleepREM,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/15/2024 9:35,12/15/2024 3:36,12/15/2024 3:51,InBed,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/15/2024 9:35,12/15/2024 3:51,12/15/2024 3:51,Awake,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/15/2024 9:35,12/15/2024 3:51,12/15/2024 3:53,AsleepCore,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/15/2024 9:35,12/15/2024 3:53,12/15/2024 3:57,AsleepREM,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/15/2024 9:35,12/15/2024 3:57,12/15/2024 4:44,AsleepCore,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/15/2024 9:35,12/15/2024 3:51,12/15/2024 4:44,InBed,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/15/2024 9:35,12/15/2024 4:44,12/15/2024 4:45,Awake,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/15/2024 9:35,12/15/2024 4:45,12/15/2024 4:51,AsleepCore,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/15/2024 9:35,12/15/2024 4:51,12/15/2024 5:13,AsleepREM,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/15/2024 9:35,12/15/2024 4:45,12/15/2024 5:13,InBed,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/15/2024 9:35,12/15/2024 5:13,12/15/2024 5:14,Awake,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/15/2024 9:35,12/15/2024 5:14,12/15/2024 5:56,AsleepCore,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/15/2024 9:35,12/15/2024 5:14,12/15/2024 5:56,InBed,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/15/2024 9:35,12/15/2024 5:56,12/15/2024 5:57,Awake,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/15/2024 9:35,12/15/2024 5:57,12/15/2024 5:58,AsleepCore,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/15/2024 9:35,12/15/2024 5:57,12/15/2024 5:58,InBed,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/15/2024 9:35,12/15/2024 5:58,12/15/2024 6:04,Awake,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/15/2024 9:35,12/15/2024 6:04,12/15/2024 6:05,AsleepCore,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/15/2024 9:35,12/15/2024 6:04,12/15/2024 6:05,InBed,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/15/2024 9:35,12/15/2024 6:05,12/15/2024 6:06,Awake,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/15/2024 9:35,12/15/2024 6:06,12/15/2024 6:15,AsleepCore,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/15/2024 9:35,12/15/2024 6:15,12/15/2024 6:36,AsleepREM,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/15/2024 9:35,12/15/2024 6:06,12/15/2024 6:36,InBed,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/15/2024 9:35,12/15/2024 6:36,12/15/2024 6:37,Awake,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/15/2024 9:35,12/15/2024 6:37,12/15/2024 7:20,AsleepCore,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/15/2024 9:35,12/15/2024 6:37,12/15/2024 7:20,InBed,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/15/2024 9:35,12/15/2024 7:20,12/15/2024 7:21,Awake,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/15/2024 9:35,12/15/2024 7:21,12/15/2024 7:28,AsleepCore,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/15/2024 9:35,12/15/2024 7:28,12/15/2024 8:05,AsleepREM,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/15/2024 9:35,12/15/2024 8:05,12/15/2024 8:46,AsleepCore,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/15/2024 9:35,12/15/2024 8:46,12/15/2024 8:57,AsleepREM,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/15/2024 9:35,12/15/2024 7:21,12/15/2024 8:57,InBed,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/15/2024 9:35,12/15/2024 8:57,12/15/2024 8:59,Awake,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/15/2024 9:35,12/15/2024 8:59,12/15/2024 9:32,AsleepCore,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/15/2024 9:35,12/15/2024 8:59,12/15/2024 9:32,InBed,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/16/2024 13:07,12/16/2024 0:14,12/16/2024 0:44,AsleepCore,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/16/2024 13:07,12/16/2024 0:44,12/16/2024 1:10,AsleepDeep,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/16/2024 13:07,12/16/2024 1:10,12/16/2024 1:23,AsleepCore,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/16/2024 13:07,12/16/2024 1:23,12/16/2024 1:42,AsleepREM,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/16/2024 13:07,12/16/2024 1:42,12/16/2024 2:06,AsleepCore,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/16/2024 13:07,12/16/2024 2:06,12/16/2024 2:34,AsleepDeep,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/16/2024 13:07,12/16/2024 2:34,12/16/2024 2:34,AsleepCore,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/16/2024 13:07,12/16/2024 0:14,12/16/2024 2:34,InBed,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/16/2024 13:07,12/16/2024 2:34,12/16/2024 2:35,Awake,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/16/2024 13:07,12/16/2024 2:35,12/16/2024 2:43,AsleepCore,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/16/2024 13:07,12/16/2024 2:43,12/16/2024 2:52,AsleepREM,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/16/2024 13:07,12/16/2024 2:52,12/16/2024 3:00,AsleepCore,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/16/2024 13:07,12/16/2024 2:35,12/16/2024 3:00,InBed,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/16/2024 13:07,12/16/2024 3:00,12/16/2024 3:01,Awake,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/16/2024 13:07,12/16/2024 3:01,12/16/2024 3:28,AsleepCore,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/16/2024 13:07,12/16/2024 3:01,12/16/2024 3:28,InBed,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/16/2024 13:07,12/16/2024 3:28,12/16/2024 3:35,Awake,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/16/2024 13:07,12/16/2024 3:35,12/16/2024 4:16,AsleepCore,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/16/2024 13:07,12/16/2024 4:16,12/16/2024 4:23,AsleepDeep,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/16/2024 13:07,12/16/2024 4:23,12/16/2024 4:31,AsleepCore,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/16/2024 13:07,12/16/2024 4:31,12/16/2024 5:00,AsleepREM,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/16/2024 13:07,12/16/2024 5:00,12/16/2024 6:01,AsleepCore,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/16/2024 13:07,12/16/2024 6:01,12/16/2024 6:44,AsleepREM,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/16/2024 13:07,12/16/2024 6:44,12/16/2024 7:44,AsleepCore,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/16/2024 13:07,12/16/2024 3:35,12/16/2024 7:44,InBed,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/16/2024 13:07,12/16/2024 7:44,12/16/2024 7:45,Awake,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/16/2024 13:07,12/16/2024 7:45,12/16/2024 7:51,AsleepCore,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/16/2024 13:07,12/16/2024 7:51,12/16/2024 7:51,AsleepREM,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/16/2024 13:07,12/16/2024 7:51,12/16/2024 7:53,AsleepCore,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/16/2024 13:07,12/16/2024 7:53,12/16/2024 7:57,AsleepREM,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/16/2024 13:07,12/16/2024 7:57,12/16/2024 8:25,AsleepCore,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/16/2024 13:07,12/16/2024 7:45,12/16/2024 8:25,InBed,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/16/2024 13:07,12/16/2024 8:25,12/16/2024 8:49,Awake,Asia/Ho_Chi_Minh
HKCategoryTypeIdentifierSleepAnalysis,An ? Apple?atch,10.6.1,12/16/2024 13:07,12/16/2024 8:49,12/16/2024 9:11,AsleepCore,Asia/Ho_Chi_Minh
